image,min_side_640,max_side_640,min_side_native,size_bin,v_inst,v_bg,dv,a_contrast,blur_var
train/IMG_0336.jpg,25.42,33.33,122.0,16-32px,37.1,70.5,-33.4,2.93,586.3
train/IMG_0336.jpg,18.33,18.75,88.0,16-32px,86.4,80.0,6.4,0.41,441.0
train/IMG_0339.jpg,82.92,86.25,398.0,64-128px,97.9,142.4,-44.5,3.42,2187.0
train/IMG_0339.jpg,91.67,95.42,440.0,64-128px,128.5,141.0,-12.5,0.95,3342.5
train/IMG_0339.jpg,64.17,65.0,308.0,64-128px,149.5,144.1,5.4,0.01,1910.8
train/IMG_0339.jpg,30.42,35.42,146.0,16-32px,76.6,158.9,-82.3,4.62,758.8
train/IMG_0339.jpg,54.17,78.33,260.0,32-64px,196.2,185.3,10.8,2.17,1058.4
train/IMG_0339.jpg,119.58,119.58,574.0,64-128px,108.7,109.8,-1.1,3.31,6095.3
train/IMG_0339.jpg,93.75,102.08,450.0,64-128px,99.5,97.6,1.9,0.39,6987.9
train/IMG_0339.jpg,57.5,65.42,276.0,32-64px,74.1,117.6,-43.5,3.33,2335.0
train/IMG_0339.jpg,70.83,81.67,340.0,64-128px,78.3,101.0,-22.7,1.66,2217.1
train/IMG_0339.jpg,49.17,59.17,236.0,32-64px,63.8,120.2,-56.4,7.21,839.2
train/IMG_0341.jpg,33.75,35.83,162.0,32-64px,77.1,116.7,-39.6,2.37,1562.9
train/IMG_0341.jpg,11.67,16.67,56.0,<16px,57.7,112.3,-54.6,0.62,77.7
train/IMG_0341.jpg,11.67,15.83,56.0,<16px,50.7,107.3,-56.6,1.15,44.5
train/IMG_0341.jpg,8.75,20.83,42.0,<16px,37.3,120.9,-83.5,4.92,138.9
train/IMG_0341.jpg,26.25,32.5,126.0,16-32px,45.8,73.4,-27.6,4.36,587.7
train/IMG_0341.jpg,10.42,24.58,50.0,<16px,25.1,51.5,-26.4,1.04,150.7
train/IMG_0341.jpg,22.5,26.25,108.0,16-32px,18.2,76.7,-58.5,6.19,613.3
train/IMG_0341.jpg,31.67,32.08,152.0,16-32px,92.1,128.4,-36.3,1.24,3194.5
train/IMG_0341.jpg,28.75,28.75,138.0,16-32px,48.2,120.6,-72.4,1.94,905.8
train/IMG_0341.jpg,12.08,12.92,58.0,<16px,107.6,99.1,8.5,1.12,28.1
train/IMG_0342.jpg,55.83,77.08,268.0,32-64px,142.8,113.5,29.3,2.94,2880.5
train/IMG_0342.jpg,56.67,59.58,272.0,32-64px,127.3,161.5,-34.2,7.09,3785.0
train/IMG_0342.jpg,75.0,79.17,360.0,64-128px,111.1,126.0,-14.9,1.86,3812.6
train/IMG_0342.jpg,60.42,61.67,290.0,32-64px,136.2,159.0,-22.8,6.8,3002.7
train/IMG_0342.jpg,52.08,67.92,250.0,32-64px,124.3,136.1,-11.9,0.87,1443.7
train/IMG_0342.jpg,60.83,63.75,292.0,32-64px,125.0,70.5,54.5,7.03,4615.9
train/IMG_0342.jpg,67.5,67.92,324.0,64-128px,113.0,91.5,21.5,2.64,5432.6
train/IMG_0342.jpg,46.25,50.83,222.0,32-64px,62.1,92.3,-30.2,0.04,334.8
train/IMG_0342.jpg,35.42,37.5,170.0,32-64px,55.4,73.5,-18.1,3.21,398.2
train/IMG_0343.jpg,78.33,86.25,376.0,64-128px,122.3,152.0,-29.8,5.62,7501.6
train/IMG_0343.jpg,83.75,117.92,402.0,64-128px,134.0,137.7,-3.8,4.36,5725.3
train/IMG_0343.jpg,87.08,91.25,418.0,64-128px,138.4,142.7,-4.3,7.8,3882.4
train/IMG_0343.jpg,92.92,114.58,446.0,64-128px,126.8,136.4,-9.6,1.09,8324.2
train/IMG_0343.jpg,62.08,88.75,298.0,32-64px,124.5,100.0,24.5,3.16,4732.4
train/IMG_0344.jpg,102.08,110.0,490.0,64-128px,100.8,116.9,-16.1,5.75,5891.2
train/IMG_0344.jpg,97.92,98.33,470.0,64-128px,133.6,119.9,13.7,7.05,6746.4
train/IMG_0344.jpg,39.58,42.08,190.0,32-64px,46.2,81.5,-35.3,0.16,52.3
train/IMG_0345.jpg,71.67,75.42,344.0,64-128px,112.3,90.7,21.5,4.68,3785.2
train/IMG_0345.jpg,47.92,48.75,230.0,32-64px,63.3,189.4,-126.1,7.22,3553.9
train/IMG_0345.jpg,88.33,92.5,424.0,64-128px,103.2,149.4,-46.2,0.12,1233.8
train/IMG_0345.jpg,44.58,45.0,214.0,32-64px,57.4,83.8,-26.4,4.81,319.5
train/IMG_0345.jpg,39.58,42.5,190.0,32-64px,84.9,97.1,-12.2,7.27,1103.3
train/IMG_0345.jpg,28.75,30.42,138.0,16-32px,62.0,157.9,-95.9,5.02,961.5
train/IMG_0345.jpg,20.0,34.58,96.0,16-32px,35.2,81.5,-46.3,1.63,330.0
train/IMG_0345.jpg,12.5,43.33,60.0,<16px,59.1,115.0,-55.9,9.25,235.0
train/IMG_0345.jpg,23.75,23.75,114.0,16-32px,36.4,75.3,-38.9,1.52,194.2
train/IMG_0346.jpg,87.08,90.0,418.0,64-128px,79.1,72.8,6.3,2.44,792.4
train/IMG_0346.jpg,62.92,70.42,302.0,32-64px,131.3,137.8,-6.5,1.49,2018.1
train/IMG_0346.jpg,62.08,68.33,298.0,32-64px,66.7,130.4,-63.7,2.88,1352.8
train/IMG_0346.jpg,9.58,25.0,46.0,<16px,207.8,155.6,52.1,0.26,153.0
train/IMG_0346.jpg,12.92,33.33,62.0,<16px,125.9,115.0,10.9,1.63,190.2
train/IMG_0346.jpg,36.25,40.0,174.0,32-64px,90.3,79.7,10.6,1.96,21.8
train/IMG_0346.jpg,19.17,25.83,92.0,16-32px,44.3,62.2,-17.9,0.46,6.1
train/IMG_0346.jpg,35.0,69.17,168.0,32-64px,98.3,174.6,-76.2,1.74,504.6
train/IMG_0347.jpg,44.17,45.83,212.0,32-64px,81.5,100.4,-18.9,1.07,1626.2
train/IMG_0348.jpg,58.33,58.75,280.0,32-64px,101.7,109.6,-7.9,6.21,5932.5
train/IMG_0348.jpg,48.75,61.25,234.0,32-64px,90.9,129.6,-38.7,2.71,6319.5
train/IMG_0349.jpg,96.67,97.92,464.0,64-128px,86.0,127.1,-41.1,8.65,3783.2
train/IMG_0349.jpg,74.17,75.0,356.0,64-128px,83.0,117.7,-34.7,6.81,1514.6
train/IMG_0349.jpg,75.0,81.25,360.0,64-128px,109.7,106.8,2.9,3.84,1322.2
train/IMG_0349.jpg,50.42,52.5,242.0,32-64px,79.4,110.5,-31.0,3.56,526.2
train/IMG_0349.jpg,50.42,53.33,242.0,32-64px,99.1,140.1,-41.0,2.17,1641.0
train/IMG_0352.jpg,75.0,75.0,360.0,64-128px,74.1,86.9,-12.8,3.63,3589.4
train/IMG_0352.jpg,87.92,89.58,422.0,64-128px,120.7,102.7,18.0,6.83,6339.3
train/IMG_0352.jpg,85.83,90.42,412.0,64-128px,97.9,90.9,7.0,6.76,7265.8
train/IMG_0352.jpg,44.58,51.25,214.0,32-64px,129.2,139.3,-10.2,2.83,4453.9
train/IMG_0352.jpg,18.33,51.25,88.0,16-32px,53.4,125.8,-72.4,3.57,875.0
train/IMG_0353.jpg,50.83,51.25,244.0,32-64px,113.0,136.3,-23.3,5.81,79.7
train/IMG_0353.jpg,25.42,49.17,122.0,16-32px,155.9,157.6,-1.7,6.58,39.3
train/IMG_0354.jpg,37.92,48.75,182.0,32-64px,98.6,140.7,-42.1,3.06,2270.6
train/IMG_0354.jpg,52.5,55.0,252.0,32-64px,69.0,74.3,-5.2,0.01,1291.1
train/IMG_0354.jpg,29.17,33.33,140.0,16-32px,125.4,138.7,-13.3,6.5,488.5
train/IMG_0356.jpg,106.67,114.17,512.0,64-128px,142.9,136.7,6.2,2.0,9704.7
train/IMG_0358.jpg,82.08,85.0,394.0,64-128px,144.0,139.4,4.6,1.31,6185.6
train/IMG_0358.jpg,58.75,73.33,282.0,32-64px,147.5,122.1,25.4,2.59,6019.6
train/IMG_0358.jpg,32.92,33.75,158.0,32-64px,124.4,142.1,-17.7,1.8,663.0
train/IMG_0358.jpg,35.83,40.0,172.0,32-64px,118.7,124.1,-5.4,0.23,751.3
train/IMG_0358.jpg,28.75,35.83,138.0,16-32px,113.6,189.8,-76.2,2.45,358.3
train/IMG_0358.jpg,19.17,19.17,92.0,16-32px,98.6,163.9,-65.3,5.3,197.0
train/IMG_0358.jpg,15.83,41.25,76.0,<16px,176.2,153.6,22.6,5.09,365.4
train/IMG_0359.jpg,152.5,155.0,732.0,>=128px,93.6,145.1,-51.4,0.05,4367.9
train/IMG_0359.jpg,20.42,47.08,98.0,16-32px,68.4,126.8,-58.4,4.54,265.5
train/IMG_0359.jpg,65.0,101.67,312.0,64-128px,96.2,198.2,-102.0,1.64,2009.1
train/IMG_0359.jpg,20.42,78.75,98.0,16-32px,201.2,171.4,29.8,1.85,3356.0
train/IMG_0359.jpg,23.33,31.67,112.0,16-32px,79.7,141.3,-61.6,2.18,212.6
train/IMG_0359.jpg,45.42,45.83,218.0,32-64px,108.8,139.6,-30.8,4.53,1344.4
train/IMG_0359.jpg,115.83,157.92,556.0,64-128px,99.0,170.1,-71.1,4.6,3485.4
train/IMG_0361.jpg,34.17,35.83,164.0,32-64px,104.7,120.1,-15.4,0.72,2217.0
train/IMG_0363.jpg,70.83,71.67,340.0,64-128px,138.3,115.9,22.4,3.65,2209.9
train/IMG_0363.jpg,67.92,67.92,326.0,64-128px,101.9,102.9,-1.0,6.59,2997.7
train/IMG_0364.jpg,66.67,71.67,320.0,64-128px,123.8,103.4,20.4,4.84,594.9
train/IMG_0364.jpg,62.92,71.67,302.0,32-64px,109.9,129.9,-20.0,0.21,1583.9
train/IMG_0364.jpg,38.33,44.58,184.0,32-64px,54.0,125.5,-71.5,2.88,100.5
train/IMG_0365.jpg,29.58,31.25,142.0,16-32px,86.5,126.4,-39.9,3.44,2212.3
train/IMG_0365.jpg,33.75,38.33,162.0,32-64px,108.8,124.8,-15.9,1.12,2855.9
train/IMG_0366.jpg,47.08,47.08,226.0,32-64px,133.9,115.5,18.4,1.67,3830.8
train/IMG_0368.jpg,37.08,42.5,178.0,32-64px,56.2,130.1,-73.9,3.35,1664.0
train/IMG_0368.jpg,43.33,47.5,208.0,32-64px,119.7,145.9,-26.2,1.53,7027.7
train/IMG_0368.jpg,15.0,17.5,72.0,<16px,104.9,110.3,-5.4,4.38,40.3
train/IMG_0368.jpg,29.17,30.42,140.0,16-32px,107.1,144.9,-37.8,4.84,1154.4
train/IMG_0368.jpg,57.08,58.33,274.0,32-64px,112.4,137.2,-24.8,4.74,3860.8
train/IMG_0368.jpg,35.42,45.83,170.0,32-64px,123.7,137.4,-13.7,0.18,3300.5
train/IMG_0368.jpg,26.67,30.83,128.0,16-32px,73.1,112.0,-38.9,2.36,1560.3
train/IMG_0368.jpg,20.42,24.58,98.0,16-32px,106.7,124.7,-18.0,1.88,1245.7
train/IMG_0368.jpg,32.92,46.67,158.0,32-64px,86.8,162.9,-76.1,2.73,2966.2
train/IMG_0368.jpg,13.75,14.58,66.0,<16px,107.2,164.5,-57.4,2.1,113.6
train/IMG_0368.jpg,22.92,27.08,110.0,16-32px,129.6,172.4,-42.8,4.97,1908.0
train/IMG_0368.jpg,11.67,12.5,56.0,<16px,64.1,114.9,-50.8,3.02,20.3
train/IMG_0368.jpg,14.58,18.75,70.0,<16px,66.6,125.3,-58.7,2.58,263.8
train/IMG_0368.jpg,27.5,34.17,132.0,16-32px,51.5,120.2,-68.6,1.72,1782.9
train/IMG_0368.jpg,6.25,7.5,30.0,<16px,52.6,133.4,-80.8,6.16,43.4
train/IMG_0368.jpg,10.83,12.5,52.0,<16px,42.0,102.0,-60.0,2.82,87.4
train/IMG_0368.jpg,9.17,14.17,44.0,<16px,58.0,120.6,-62.6,0.13,211.3
train/IMG_0368.jpg,13.33,17.08,64.0,<16px,46.4,119.8,-73.4,2.35,419.0
train/IMG_0368.jpg,8.33,18.33,40.0,<16px,37.3,113.0,-75.7,4.43,178.8
train/IMG_0370.jpg,52.92,53.75,254.0,32-64px,113.1,151.0,-37.9,0.18,1479.7
train/IMG_0370.jpg,24.58,34.17,118.0,16-32px,81.0,117.9,-36.8,2.63,1726.6
train/IMG_0370.jpg,54.58,55.0,262.0,32-64px,127.4,122.7,4.6,3.85,2149.4
train/IMG_0370.jpg,30.0,35.0,144.0,16-32px,57.9,88.3,-30.4,0.18,635.8
train/IMG_0370.jpg,63.75,83.75,306.0,32-64px,127.5,132.1,-4.6,3.39,2878.9
train/IMG_0370.jpg,25.0,33.33,120.0,16-32px,52.8,109.8,-56.9,0.05,1042.5
train/IMG_0370.jpg,26.25,29.58,126.0,16-32px,57.0,107.6,-50.6,1.58,1366.6
train/IMG_0370.jpg,19.58,24.17,94.0,16-32px,43.9,122.7,-78.8,0.03,622.3
train/IMG_0370.jpg,29.17,44.58,140.0,16-32px,38.2,115.1,-76.9,4.07,605.3
train/IMG_0370.jpg,8.33,34.58,40.0,<16px,77.2,159.6,-82.4,8.2,58.7
train/IMG_0370.jpg,21.67,27.08,104.0,16-32px,45.6,118.7,-73.1,4.46,1133.8
train/IMG_0370.jpg,31.67,36.67,152.0,16-32px,110.2,155.1,-44.9,5.72,1038.4
train/IMG_0370.jpg,15.83,17.08,76.0,<16px,103.1,128.7,-25.6,1.94,139.6
train/IMG_0370.jpg,25.83,43.75,124.0,16-32px,149.2,188.1,-38.9,3.22,772.7
train/IMG_0370.jpg,12.08,12.5,58.0,<16px,92.4,140.1,-47.6,2.77,154.9
train/IMG_0370.jpg,8.33,9.58,40.0,<16px,110.9,167.5,-56.6,0.61,61.5
train/IMG_0370.jpg,2.92,7.92,14.0,<16px,123.8,164.7,-40.9,2.41,12.3
train/IMG_0371.jpg,36.67,37.92,176.0,32-64px,77.7,106.4,-28.7,0.98,128.3
train/IMG_0371.jpg,28.75,29.17,138.0,16-32px,86.1,114.5,-28.4,3.38,76.1
train/IMG_0371.jpg,26.67,28.75,128.0,16-32px,54.1,105.0,-50.8,6.61,48.8
train/IMG_0371.jpg,29.17,32.08,140.0,16-32px,65.0,100.5,-35.5,0.48,37.9
train/IMG_0371.jpg,39.17,42.5,188.0,32-64px,171.0,156.8,14.1,3.73,2221.4
train/IMG_0371.jpg,36.67,47.08,176.0,32-64px,141.6,179.0,-37.4,4.98,305.5
train/IMG_0371.jpg,19.17,21.25,92.0,16-32px,77.0,136.3,-59.2,0.77,15.7
train/IMG_0371.jpg,27.08,37.08,130.0,16-32px,88.3,134.2,-46.0,2.53,54.6
train/IMG_0371.jpg,27.08,41.67,130.0,16-32px,63.3,115.5,-52.3,1.2,89.1
train/IMG_0371.jpg,8.75,14.58,42.0,<16px,122.4,130.5,-8.2,0.28,12.1
train/IMG_0371.jpg,29.17,55.0,140.0,16-32px,62.9,119.5,-56.7,2.53,128.0
train/IMG_0371.jpg,14.58,18.33,70.0,<16px,40.7,89.3,-48.6,3.37,8.0
train/IMG_0371.jpg,17.92,27.92,86.0,16-32px,77.0,101.8,-24.8,2.06,14.3
train/IMG_0371.jpg,36.67,38.33,176.0,32-64px,77.4,139.3,-61.8,2.28,149.9
train/IMG_0371.jpg,18.75,22.92,90.0,16-32px,57.9,108.1,-50.2,2.33,38.8
train/IMG_0371.jpg,17.08,25.83,82.0,16-32px,57.8,135.6,-77.8,1.67,44.2
train/IMG_0372.jpg,85.83,89.58,412.0,64-128px,103.3,120.9,-17.7,3.84,2666.3
train/IMG_0372.jpg,36.67,37.08,176.0,32-64px,98.9,148.8,-49.8,4.39,3039.7
train/IMG_0372.jpg,50.83,52.08,244.0,32-64px,61.2,137.5,-76.3,0.9,2974.6
train/IMG_0372.jpg,24.17,37.5,116.0,16-32px,163.9,210.2,-46.4,3.05,596.5
train/IMG_0372.jpg,24.17,46.25,116.0,16-32px,77.2,93.2,-16.0,3.32,1312.7
train/IMG_0374.jpg,47.92,47.92,230.0,32-64px,80.1,111.0,-30.9,1.43,794.8
train/IMG_0374.jpg,64.17,65.0,308.0,64-128px,83.4,103.0,-19.6,5.47,2373.3
train/IMG_0374.jpg,32.92,48.75,158.0,32-64px,46.5,91.2,-44.7,0.18,597.7
train/IMG_0374.jpg,38.33,40.83,184.0,32-64px,52.0,92.8,-40.7,2.07,481.2
train/IMG_0374.jpg,28.75,42.08,138.0,16-32px,140.8,144.7,-3.9,1.72,1443.7
train/IMG_0374.jpg,46.67,52.5,224.0,32-64px,114.5,152.8,-38.3,2.45,1736.1
train/IMG_0374.jpg,28.33,31.25,136.0,16-32px,44.3,89.3,-45.0,0.18,418.9
train/IMG_0374.jpg,17.5,25.0,84.0,16-32px,75.4,185.6,-110.2,6.97,309.7
train/IMG_0376.jpg,60.83,69.17,292.0,32-64px,120.4,113.2,7.2,3.05,377.2
train/IMG_0376.jpg,62.5,65.0,300.0,32-64px,98.3,133.3,-35.0,2.96,1015.6
train/IMG_0376.jpg,138.75,161.25,666.0,>=128px,125.5,161.1,-35.5,6.46,5624.1
train/IMG_0376.jpg,35.0,35.42,168.0,32-64px,78.8,93.2,-14.3,4.58,21.7
train/IMG_0377.jpg,97.08,107.92,466.0,64-128px,97.5,122.2,-24.7,1.58,5808.9
train/IMG_0378.jpg,77.08,81.67,370.0,64-128px,85.6,134.0,-48.4,0.14,4449.7
train/IMG_0378.jpg,80.42,83.33,386.0,64-128px,142.6,141.6,1.0,1.78,5808.7
train/IMG_0378.jpg,32.5,34.17,156.0,32-64px,144.3,134.6,9.8,2.98,2321.5
train/IMG_0379.jpg,31.67,32.5,152.0,16-32px,139.6,140.1,-0.6,6.97,2516.6
train/IMG_0379.jpg,32.92,32.92,158.0,32-64px,130.0,142.2,-12.2,4.82,3014.4
train/IMG_0379.jpg,10.83,14.58,52.0,<16px,103.0,132.2,-29.2,1.4,136.3
train/IMG_0379.jpg,7.5,19.17,36.0,<16px,39.0,125.8,-86.8,5.91,231.7
train/IMG_0382.jpg,349.58,360.0,1678.0,>=128px,141.5,140.8,0.8,1.12,989.6
train/IMG_0383.jpg,63.33,67.5,304.0,32-64px,116.0,128.1,-12.2,3.21,5569.2
train/IMG_0383.jpg,49.17,54.58,236.0,32-64px,103.3,139.9,-36.6,1.3,595.3
train/IMG_0383.jpg,80.42,81.67,386.0,64-128px,109.5,168.2,-58.7,7.86,3836.6
train/IMG_0383.jpg,30.83,38.33,148.0,16-32px,101.3,79.4,21.9,0.45,351.3
train/IMG_0383.jpg,20.0,36.25,96.0,16-32px,56.0,74.7,-18.7,0.31,22.4
train/IMG_0383.jpg,17.08,19.17,82.0,16-32px,49.7,81.3,-31.6,1.99,15.2
train/IMG_0383.jpg,20.42,31.67,98.0,16-32px,97.6,137.0,-39.4,1.03,849.8
train/IMG_0384.jpg,52.08,55.83,250.0,32-64px,112.6,141.5,-28.9,5.19,7372.6
train/IMG_0384.jpg,12.08,13.75,58.0,<16px,86.2,87.4,-1.1,0.38,20.8
train/IMG_0384.jpg,7.92,10.83,38.0,<16px,102.0,112.2,-10.2,0.27,12.9
train/IMG_0384.jpg,3.33,9.17,16.0,<16px,67.6,61.2,6.4,0.55,3.0
train/IMG_0384.jpg,9.17,10.83,44.0,<16px,108.6,165.6,-57.0,0.54,128.2
train/IMG_0384.jpg,9.58,10.0,46.0,<16px,130.0,134.2,-4.2,1.85,42.1
train/IMG_0384.jpg,7.92,10.83,38.0,<16px,117.3,115.5,1.9,3.33,5.4
train/IMG_0387.jpg,47.08,67.92,226.0,32-64px,177.8,153.4,24.4,3.65,666.1
train/IMG_0388.jpg,54.58,56.25,262.0,32-64px,134.0,84.7,49.3,2.7,9217.0
train/IMG_0388.jpg,50.42,52.92,242.0,32-64px,137.0,130.4,6.6,1.73,3778.2
train/IMG_0388.jpg,32.08,44.58,154.0,32-64px,74.4,136.0,-61.6,2.19,1108.2
train/IMG_0389.jpg,132.5,141.67,636.0,>=128px,114.2,156.6,-42.4,2.11,6722.9
train/IMG_0389.jpg,48.33,96.67,232.0,32-64px,73.5,131.3,-57.8,7.14,4907.5
train/IMG_0390.jpg,164.58,167.08,790.0,>=128px,140.4,111.8,28.6,2.07,12103.3
train/IMG_0391.jpg,63.75,70.42,306.0,32-64px,91.6,121.3,-29.7,1.79,4063.7
train/IMG_0392.jpg,74.58,83.33,358.0,64-128px,115.3,177.7,-62.4,9.34,9820.2
train/IMG_0394.jpg,39.58,47.08,190.0,32-64px,74.5,97.6,-23.0,10.53,2335.7
train/IMG_0396.jpg,59.58,62.08,286.0,32-64px,122.1,97.1,25.1,3.07,8042.2
train/IMG_0396.jpg,38.75,53.75,186.0,32-64px,105.1,106.5,-1.4,2.47,5826.2
train/IMG_0396.jpg,39.17,57.5,188.0,32-64px,117.0,121.5,-4.5,5.52,5800.6
train/IMG_0396.jpg,58.33,62.5,280.0,32-64px,114.3,167.8,-53.5,16.44,7536.8
train/IMG_0397.jpg,41.67,46.25,200.0,32-64px,113.6,147.5,-34.0,1.11,5940.8
train/IMG_0397.jpg,60.0,65.42,288.0,32-64px,123.9,135.5,-11.6,0.59,2373.6
train/IMG_0397.jpg,18.33,18.75,88.0,16-32px,116.7,139.0,-22.3,1.49,110.9
train/IMG_0397.jpg,15.42,17.5,74.0,<16px,99.2,85.8,13.4,1.94,81.6
train/IMG_0397.jpg,5.83,10.83,28.0,<16px,95.6,174.7,-79.1,1.01,13.2
train/IMG_0397.jpg,3.75,7.92,18.0,<16px,164.7,210.6,-45.9,0.68,3.7
train/IMG_0398.jpg,30.42,33.33,146.0,16-32px,71.0,87.3,-16.4,0.55,1616.9
train/IMG_0398.jpg,41.25,65.83,198.0,32-64px,145.7,162.2,-16.4,3.45,5522.5
train/IMG_0399.jpg,65.83,70.83,316.0,64-128px,98.2,92.1,6.2,0.68,1092.1
train/IMG_0399.jpg,36.25,38.75,174.0,32-64px,62.7,117.6,-54.9,1.4,3344.8
train/IMG_0399.jpg,5.42,6.25,26.0,<16px,61.2,117.7,-56.5,1.95,6.6
train/IMG_0401.jpg,41.67,50.83,200.0,32-64px,86.2,148.8,-62.6,3.38,4873.1
train/IMG_0401.jpg,13.33,16.25,64.0,<16px,76.1,150.2,-74.0,4.9,69.8
train/IMG_0401.jpg,7.08,12.92,34.0,<16px,101.0,136.9,-35.8,4.88,7.4
train/IMG_0402.jpg,38.33,66.25,184.0,32-64px,42.0,134.4,-92.5,3.94,3305.8
train/IMG_0402.jpg,42.5,57.92,204.0,32-64px,93.7,161.6,-67.9,2.37,5772.4
train/IMG_0402.jpg,10.0,17.5,48.0,<16px,47.1,89.3,-42.1,1.05,19.7
train/IMG_0402.jpg,37.92,39.58,182.0,32-64px,77.8,116.0,-38.2,1.9,1574.4
train/IMG_0403.jpg,65.42,72.92,314.0,64-128px,117.2,153.2,-35.9,0.43,7573.5
train/IMG_0403.jpg,61.25,62.5,294.0,32-64px,91.8,95.6,-3.8,0.82,5478.6
train/IMG_0403.jpg,25.42,27.92,122.0,16-32px,76.5,173.1,-96.6,4.38,1236.7
train/IMG_0405.jpg,78.75,84.17,378.0,64-128px,115.1,109.0,6.0,1.82,7897.6
train/IMG_0405.jpg,60.83,65.42,292.0,32-64px,90.8,130.5,-39.6,3.89,3336.3
train/IMG_0406.jpg,25.42,26.25,122.0,16-32px,68.4,117.1,-48.7,0.59,1085.3
train/IMG_0406.jpg,11.67,16.25,56.0,<16px,66.3,140.4,-74.2,1.28,502.1
train/IMG_0407.jpg,55.83,61.25,268.0,32-64px,146.1,142.8,3.3,0.57,4006.7
train/IMG_0407.jpg,25.83,27.5,124.0,16-32px,92.0,111.9,-19.9,0.47,734.8
train/IMG_0409.jpg,47.08,57.5,226.0,32-64px,154.8,157.1,-2.3,0.49,4572.2
train/IMG_0409.jpg,40.0,42.08,192.0,32-64px,147.1,100.0,47.1,9.52,3734.4
train/IMG_0409.jpg,27.08,47.08,130.0,16-32px,42.8,78.9,-36.1,3.24,2138.7
train/IMG_0409.jpg,31.67,39.17,152.0,16-32px,55.8,96.2,-40.4,3.06,3149.5
train/IMG_0410.jpg,45.42,46.67,218.0,32-64px,72.6,66.3,6.3,5.21,619.2
train/IMG_0410.jpg,41.25,42.5,198.0,32-64px,78.3,83.9,-5.6,1.8,249.9
train/IMG_0411.jpg,28.75,40.83,138.0,16-32px,68.3,94.0,-25.7,10.22,2500.2
train/IMG_0411.jpg,27.08,32.5,130.0,16-32px,54.5,92.7,-38.2,1.94,945.3
train/IMG_0411.jpg,51.67,58.75,248.0,32-64px,135.7,167.7,-31.9,1.37,5621.3
train/IMG_0411.jpg,31.25,44.17,150.0,16-32px,116.6,127.3,-10.7,2.34,2657.3
train/IMG_0412.jpg,38.33,39.58,184.0,32-64px,94.8,98.0,-3.1,1.95,1563.0
train/IMG_0412.jpg,18.75,32.5,90.0,16-32px,47.6,125.5,-77.9,5.15,371.7
train/IMG_0412.jpg,20.0,30.83,96.0,16-32px,55.8,69.8,-14.0,1.98,254.6
train/IMG_0412.jpg,17.5,23.75,84.0,16-32px,52.7,113.0,-60.3,4.74,251.8
train/IMG_0412.jpg,15.0,17.5,72.0,<16px,84.8,119.9,-35.1,2.7,186.1
train/IMG_0412.jpg,15.0,15.42,72.0,<16px,109.4,109.6,-0.2,1.35,27.5
train/IMG_0414.jpg,56.25,65.42,270.0,32-64px,116.6,120.7,-4.0,1.61,4291.8
train/IMG_0414.jpg,21.67,26.25,104.0,16-32px,42.2,45.6,-3.4,1.17,96.9
train/IMG_0415.jpg,60.83,72.5,292.0,32-64px,110.1,115.2,-5.1,3.52,10405.8
train/IMG_0415.jpg,77.92,89.17,374.0,64-128px,138.2,108.3,29.8,4.43,10234.7
train/IMG_0415.jpg,45.0,48.33,216.0,32-64px,106.2,108.2,-2.1,0.94,3172.5
train/IMG_0415.jpg,17.92,55.0,86.0,16-32px,110.2,81.2,29.0,7.98,538.8
train/IMG_0416.jpg,42.08,47.92,202.0,32-64px,85.4,126.0,-40.6,1.63,491.7
train/IMG_0416.jpg,13.75,62.92,66.0,<16px,127.3,156.9,-29.6,14.68,679.7
train/IMG_0419.jpg,52.5,56.25,252.0,32-64px,140.4,107.0,33.4,7.73,5069.7
train/IMG_0419.jpg,43.75,47.08,210.0,32-64px,137.1,137.3,-0.2,1.69,7445.4
train/IMG_0419.jpg,55.83,60.0,268.0,32-64px,114.4,140.2,-25.8,0.43,2128.9
train/IMG_0419.jpg,10.0,38.33,48.0,<16px,199.0,155.1,44.0,3.84,565.4
train/IMG_0419.jpg,32.08,76.25,154.0,32-64px,168.9,89.8,79.1,6.28,1878.7
train/IMG_0419.jpg,8.33,21.25,40.0,<16px,175.8,168.4,7.3,0.6,746.1
train/IMG_0419.jpg,26.25,35.83,126.0,16-32px,57.2,143.7,-86.5,6.11,2202.6
train/IMG_0421.jpg,26.25,35.83,126.0,16-32px,87.6,138.0,-50.5,7.23,1799.4
train/IMG_0421.jpg,41.67,42.08,200.0,32-64px,116.4,129.8,-13.4,0.11,5145.1
train/IMG_0423.jpg,80.0,81.25,384.0,64-128px,107.8,136.2,-28.4,0.53,3384.6
train/IMG_0423.jpg,106.25,106.67,510.0,64-128px,134.1,123.6,10.5,2.4,2870.9
train/IMG_0423.jpg,88.33,89.17,424.0,64-128px,141.5,130.7,10.9,0.82,5451.0
train/IMG_0427.jpg,85.42,86.25,410.0,64-128px,159.6,157.1,2.5,0.49,6998.9
train/IMG_0427.jpg,48.33,49.17,232.0,32-64px,68.4,111.7,-43.3,2.62,2107.0
train/IMG_0428.jpg,71.67,73.75,344.0,64-128px,68.5,89.2,-20.7,1.89,6156.1
train/IMG_0430.jpg,74.58,75.42,358.0,64-128px,62.3,120.6,-58.3,4.21,4791.3
train/IMG_0430.jpg,45.42,60.83,218.0,32-64px,63.1,87.6,-24.5,2.31,2686.8
